CASENO,OFFENSE,EVENTDT,EVENTTM,CVLEGEND,CVDOW,InDbDate,Block_Location,BLKADDR,City,State
21055439,THEFT MISD. (UNDER $950),09/22/2021 12:00:00 AM,1899-12-31T00:00:00.000,LARCENY,3,03/18/2022 12:00:00 AM,"2100 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.872175, -122.267835)",2100 BLOCK UNIVERSITY AVE,Berkeley,CA
21060323,DISTURBANCE,12/31/2021 12:00:00 AM,1899-12-31T13:00:00.000,DISORDERLY CONDUCT,5,03/18/2022 12:00:00 AM,"2400 BLOCK RUSSELL ST
Berkeley, CA
(37.857674, -122.259434)",2400 BLOCK RUSSELL ST,Berkeley,CA
22009701,THEFT FROM AUTO,03/01/2022 12:00:00 AM,1899-12-31T10:00:00.000,LARCENY - FROM VEHICLE,2,03/18/2022 12:00:00 AM,"2100 BLOCK ACTON ST
Berkeley, CA
(37.869167, -122.284138)",2100 BLOCK ACTON ST,Berkeley,CA
21059714,VEHICLE STOLEN,12/15/2021 12:00:00 AM,1899-12-31T12:00:00.000,MOTOR VEHICLE THEFT,3,03/18/2022 12:00:00 AM,"1100 BLOCK PARK HILLS RD
Berkeley, CA
(37.89227, -122.253985)",1100 BLOCK PARK HILLS RD,Berkeley,CA
21043428,VANDALISM,09/21/2021 12:00:00 AM,1899-12-31T09:00:00.000,VANDALISM,2,03/18/2022 12:00:00 AM,"2450 DURANT AVE
Berkeley, CA
(37.867668, -122.260109)",2450 DURANT AVE,Berkeley,CA
21051057,THEFT FELONY (OVER $950),11/03/2021 12:00:00 AM,1899-12-31T16:00:00.000,LARCENY,3,03/18/2022 12:00:00 AM,"2400 BLOCK ASHBY AVE
Berkeley, CA
(37.856111, -122.260244)",2400 BLOCK ASHBY AVE,Berkeley,CA
22001138,IDENTITY THEFT,01/08/2022 12:00:00 AM,1899-12-31T17:24:00.000,FRAUD,6,03/18/2022 12:00:00 AM,"1400 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.870054, -122.284263)",1400 BLOCK UNIVERSITY AVE,Berkeley,CA
21043382,DISTURBANCE,09/21/2021 12:00:00 AM,1899-12-31T08:10:00.000,DISORDERLY CONDUCT,2,03/18/2022 12:00:00 AM,"2400 BLOCK PIEDMONT AVE
Berkeley, CA
(37.867512, -122.25195)",2400 BLOCK PIEDMONT AVE,Berkeley,CA
21060096,ASSAULT/BATTERY MISD.,12/29/2021 12:00:00 AM,1899-12-31T22:16:00.000,ASSAULT,3,03/18/2022 12:00:00 AM,"1600 BLOCK MILVIA ST
Berkeley, CA
(37.877951, -122.271395)",1600 BLOCK MILVIA ST,Berkeley,CA
21050745,VEHICLE STOLEN,11/01/2021 12:00:00 AM,1899-12-31T19:30:00.000,MOTOR VEHICLE THEFT,1,03/18/2022 12:00:00 AM,"2700 BLOCK PIEDMONT AVE
Berkeley, CA
(37.862024, -122.251212)",2700 BLOCK PIEDMONT AVE,Berkeley,CA
22001181,DOMESTIC VIOLENCE,01/09/2022 12:00:00 AM,1899-12-31T01:00:00.000,FAMILY OFFENSE,0,03/18/2022 12:00:00 AM,"2000 BLOCK SHATTUCK AVE
Berkeley, CA
(37.871901, -122.268389)",2000 BLOCK SHATTUCK AVE,Berkeley,CA
21045738,ASSAULT/BATTERY FEL.,10/04/2021 12:00:00 AM,1899-12-31T00:00:00.000,ASSAULT,1,03/18/2022 12:00:00 AM,"2100 BLOCK MARTIN LUTHER KING JR WAY
Berkeley, CA
(37.869689, -122.272805)",2100 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA
22012238,ASSAULT/BATTERY MISD.,03/16/2022 12:00:00 AM,1899-12-31T21:10:00.000,ASSAULT,3,03/18/2022 12:00:00 AM,"1700 BLOCK SHATTUCK AVE
Berkeley, CA
(37.876307, -122.268923)",1700 BLOCK SHATTUCK AVE,Berkeley,CA
21044832,ASSAULT/BATTERY MISD.,09/29/2021 12:00:00 AM,1899-12-31T15:55:00.000,ASSAULT,3,03/18/2022 12:00:00 AM,"1500 BLOCK ASHBY AVE
Berkeley, CA
(37.853316, -122.278739)",1500 BLOCK ASHBY AVE,Berkeley,CA
21052388,DISTURBANCE,11/11/2021 12:00:00 AM,1899-12-31T16:27:00.000,DISORDERLY CONDUCT,4,03/18/2022 12:00:00 AM,"2400 BLOCK DURANT AVE
Berkeley, CA
(37.867513, -122.26127)",2400 BLOCK DURANT AVE,Berkeley,CA
21055344,ASSAULT/BATTERY MISD.,11/29/2021 12:00:00 AM,1899-12-31T23:25:00.000,ASSAULT,1,03/18/2022 12:00:00 AM,"700 BLOCK HARRISON ST
Berkeley, CA
(37.88055, -122.304962)",700 BLOCK HARRISON ST,Berkeley,CA
21050061,BURGLARY RESIDENTIAL,10/29/2021 12:00:00 AM,1899-12-31T14:30:00.000,BURGLARY - RESIDENTIAL,5,03/18/2022 12:00:00 AM,"1000 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.868641, -122.29415)",1000 BLOCK UNIVERSITY AVE,Berkeley,CA
21048399,BURGLARY COMMERCIAL,10/20/2021 12:00:00 AM,1899-12-31T00:34:00.000,BURGLARY - COMMERCIAL,3,03/18/2022 12:00:00 AM,"2100 BLOCK ALLSTON WAY
Berkeley, CA
(37.86939, -122.267883)",2100 BLOCK ALLSTON WAY,Berkeley,CA
21048602,VEHICLE STOLEN,10/20/2021 12:00:00 AM,1899-12-31T10:30:00.000,MOTOR VEHICLE THEFT,3,03/18/2022 12:00:00 AM,"2200 BLOCK WARD ST
Berkeley, CA
(37.85981, -122.264273)",2200 BLOCK WARD ST,Berkeley,CA
22090162,THEFT MISD. (UNDER $950),02/06/2022 12:00:00 AM,1899-12-31T15:00:00.000,LARCENY,0,03/18/2022 12:00:00 AM,"1000 BLOCK HEARST AVE
Berkeley, CA
(37.869993, -122.294774)",1000 BLOCK HEARST AVE,Berkeley,CA
21047462,SEXUAL ASSAULT FEL.,10/14/2021 12:00:00 AM,1899-12-31T01:00:00.000,SEX CRIME,4,03/18/2022 12:00:00 AM,"800 BLOCK DWIGHT WAY
Berkeley, CA
(37.859888, -122.295585)",800 BLOCK DWIGHT WAY,Berkeley,CA
21044145,BURGLARY AUTO,09/25/2021 12:00:00 AM,1899-12-31T13:30:00.000,BURGLARY - VEHICLE,6,03/18/2022 12:00:00 AM,"100 BLOCK SEAWALL DR
Berkeley, CA
(37.863643, -122.317435)",100 BLOCK SEAWALL DR,Berkeley,CA
22011257,BURGLARY AUTO,03/10/2022 12:00:00 AM,1899-12-31T16:00:00.000,BURGLARY - VEHICLE,4,03/18/2022 12:00:00 AM,"2680 BANCROFT WAY
Berkeley, CA
(37.869229, -122.255004)",2680 BANCROFT WAY,Berkeley,CA
21048881,THEFT FROM AUTO,10/22/2021 12:00:00 AM,1899-12-31T22:10:00.000,LARCENY - FROM VEHICLE,5,03/18/2022 12:00:00 AM,"1744 UNIVERSITY AVE
Berkeley, CA
(37.871056, -122.276477)",1744 UNIVERSITY AVE,Berkeley,CA
21046038,ALCOHOL OFFENSE,10/06/2021 12:00:00 AM,1899-12-31T07:45:00.000,LIQUOR LAW VIOLATION,3,03/18/2022 12:00:00 AM,"1900 BLOCK FAIRVIEW ST
Berkeley, CA
(37.850676, -122.270799)",1900 BLOCK FAIRVIEW ST,Berkeley,CA
21049110,BURGLARY COMMERCIAL,10/23/2021 12:00:00 AM,1899-12-31T21:00:00.000,BURGLARY - COMMERCIAL,6,03/18/2022 12:00:00 AM,"1360 10TH ST
Berkeley, CA
(37.87887, -122.296534)",1360 10TH ST,Berkeley,CA
21052221,THEFT MISD. (UNDER $950),11/10/2021 12:00:00 AM,1899-12-31T16:50:00.000,LARCENY,3,03/18/2022 12:00:00 AM,"2900 BLOCK SAN PABLO AVE
Berkeley, CA
(37.853576, -122.287202)",2900 BLOCK SAN PABLO AVE,Berkeley,CA
21091358,THEFT MISD. (UNDER $950),10/26/2021 12:00:00 AM,1899-12-31T19:56:00.000,LARCENY,2,03/18/2022 12:00:00 AM,"2300 BLOCK SHATTUCK AVE
Berkeley, CA
(37.867157, -122.2678)",2300 BLOCK SHATTUCK AVE,Berkeley,CA
22011289,BURGLARY RESIDENTIAL,03/11/2022 12:00:00 AM,1899-12-31T04:40:00.000,BURGLARY - RESIDENTIAL,5,03/18/2022 12:00:00 AM,"1800 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.871246, -122.274992)",1800 BLOCK UNIVERSITY AVE,Berkeley,CA
22090212,THEFT MISD. (UNDER $950),02/15/2022 12:00:00 AM,1899-12-31T09:10:00.000,LARCENY,2,03/18/2022 12:00:00 AM,"1300 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.869764, -122.28655)",1300 BLOCK UNIVERSITY AVE,Berkeley,CA
21048043,BURGLARY RESIDENTIAL,10/18/2021 12:00:00 AM,1899-12-31T03:40:00.000,BURGLARY - RESIDENTIAL,1,03/18/2022 12:00:00 AM,"1797 SHATTUCK AVE
Berkeley, CA
(37.87518, -122.26868)",1797 SHATTUCK AVE,Berkeley,CA
21053800,BURGLARY AUTO,11/19/2021 12:00:00 AM,1899-12-31T20:00:00.000,BURGLARY - VEHICLE,5,03/18/2022 12:00:00 AM,"1600 BLOCK SHATTUCK AVE
Berkeley, CA
(37.878113, -122.269114)",1600 BLOCK SHATTUCK AVE,Berkeley,CA
21091222,BURGLARY RESIDENTIAL,10/08/2021 12:00:00 AM,1899-12-31T03:00:00.000,BURGLARY - RESIDENTIAL,5,03/18/2022 12:00:00 AM,"3000 BLOCK FULTON ST
Berkeley, CA
(37.855684, -122.263491)",3000 BLOCK FULTON ST,Berkeley,CA
21054707,BURGLARY AUTO,11/25/2021 12:00:00 AM,1899-12-31T13:35:00.000,BURGLARY - VEHICLE,4,03/18/2022 12:00:00 AM,"2300 BLOCK DURANT AVE
Berkeley, CA
(37.867259, -122.26324)",2300 BLOCK DURANT AVE,Berkeley,CA
21043290,VEHICLE STOLEN,09/21/2021 12:00:00 AM,1899-12-31T04:25:00.000,MOTOR VEHICLE THEFT,2,03/18/2022 12:00:00 AM,"1300 BLOCK HASKELL ST
Berkeley, CA
(37.851107, -122.28324)",1300 BLOCK HASKELL ST,Berkeley,CA
21047802,VEHICLE STOLEN,10/15/2021 12:00:00 AM,1899-12-31T18:00:00.000,MOTOR VEHICLE THEFT,5,03/18/2022 12:00:00 AM,"400 BLOCK GILMAN ST
Berkeley, CA
(37.877863, -122.308855)",400 BLOCK GILMAN ST,Berkeley,CA
22001070,VEHICLE STOLEN,01/08/2022 12:00:00 AM,1899-12-31T00:45:00.000,MOTOR VEHICLE THEFT,6,03/18/2022 12:00:00 AM,"2873 SACRAMENTO ST
Berkeley, CA
(37.8555, -122.279436)",2873 SACRAMENTO ST,Berkeley,CA
22005028,SEXUAL ASSAULT MISD.,02/01/2022 12:00:00 AM,1899-12-31T13:52:00.000,SEX CRIME,2,03/18/2022 12:00:00 AM,"1222 UNIVERSITY AVE
Berkeley, CA
(37.869493, -122.288663)",1222 UNIVERSITY AVE,Berkeley,CA
21044822,BURGLARY RESIDENTIAL,09/29/2021 12:00:00 AM,1899-12-31T15:00:00.000,BURGLARY - RESIDENTIAL,3,03/18/2022 12:00:00 AM,"3100 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.853875, -122.260012)",3100 BLOCK TELEGRAPH AVE,Berkeley,CA
21060217,BURGLARY RESIDENTIAL,12/30/2021 12:00:00 AM,1899-12-31T07:00:00.000,BURGLARY - RESIDENTIAL,4,03/18/2022 12:00:00 AM,"1800 BLOCK SPRUCE ST
Berkeley, CA
(37.875047, -122.26548)",1800 BLOCK SPRUCE ST,Berkeley,CA
21045974,FRAUD/FORGERY,10/05/2021 12:00:00 AM,1899-12-31T17:57:00.000,FRAUD,2,03/18/2022 12:00:00 AM,"1514 ALCATRAZ AVE
Berkeley, CA
(37.847972, -122.277192)",1514 ALCATRAZ AVE,Berkeley,CA
22011597,VANDALISM,03/12/2022 12:00:00 AM,1899-12-31T19:57:00.000,VANDALISM,6,03/18/2022 12:00:00 AM,"1800 BLOCK FRANCISCO ST
Berkeley, CA
(37.874832, -122.275659)",1800 BLOCK FRANCISCO ST,Berkeley,CA
21091498,THEFT FELONY (OVER $950),11/27/2021 12:00:00 AM,1899-12-31T16:00:00.000,LARCENY,6,03/18/2022 12:00:00 AM,"2900 BLOCK PIEDMONT AVE
Berkeley, CA
(37.858628, -122.250783)",2900 BLOCK PIEDMONT AVE,Berkeley,CA
22000922,VEHICLE STOLEN,01/06/2022 12:00:00 AM,1899-12-31T04:00:00.000,MOTOR VEHICLE THEFT,4,03/18/2022 12:00:00 AM,"200 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.865531, -122.309997)",200 BLOCK UNIVERSITY AVE,Berkeley,CA
22010731,ASSAULT/BATTERY MISD.,03/07/2022 12:00:00 AM,1899-12-31T22:03:00.000,ASSAULT,1,03/18/2022 12:00:00 AM,"2400 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.866764, -122.258779)",2400 BLOCK TELEGRAPH AVE,Berkeley,CA
22090125,IDENTITY THEFT,01/19/2022 12:00:00 AM,1899-12-31T12:25:00.000,FRAUD,3,03/18/2022 12:00:00 AM,"100 BLOCK ALVARADO RD
Berkeley, CA
(37.857745, -122.23991)",100 BLOCK ALVARADO RD,Berkeley,CA
21052360,THEFT MISD. (UNDER $950),11/11/2021 12:00:00 AM,1899-12-31T13:36:00.000,LARCENY,4,03/18/2022 12:00:00 AM,"1800 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.871246, -122.274992)",1800 BLOCK UNIVERSITY AVE,Berkeley,CA
22090191,BURGLARY AUTO,02/10/2022 12:00:00 AM,1899-12-31T02:00:00.000,BURGLARY - VEHICLE,4,03/18/2022 12:00:00 AM,"2800 BLOCK HILLEGASS AVE
Berkeley, CA
(37.85968, -122.255796)",2800 BLOCK HILLEGASS AVE,Berkeley,CA
22004324,BURGLARY COMMERCIAL,01/27/2022 12:00:00 AM,1899-12-31T20:00:00.000,BURGLARY - COMMERCIAL,4,03/18/2022 12:00:00 AM,"1900 BLOCK SHATTUCK AVE
Berkeley, CA
(37.873687, -122.268616)",1900 BLOCK SHATTUCK AVE,Berkeley,CA
21043558,BURGLARY AUTO,09/22/2021 12:00:00 AM,1899-12-31T15:40:00.000,BURGLARY - VEHICLE,3,03/18/2022 12:00:00 AM,"1200 EUCLID AVE
Berkeley, CA
(37.885749, -122.262589)",1200 EUCLID AVE,Berkeley,CA
22001417,DISTURBANCE,01/10/2022 12:00:00 AM,1899-12-31T15:45:00.000,DISORDERLY CONDUCT,1,03/18/2022 12:00:00 AM,"2132 6TH ST
Berkeley, CA
(37.865497, -122.296866)",2132 6TH ST,Berkeley,CA
21059986,THEFT MISD. (UNDER $950),11/01/2021 12:00:00 AM,1899-12-31T12:00:00.000,LARCENY,1,03/18/2022 12:00:00 AM,"2420 DWIGHT WAY
Berkeley, CA
(37.864966, -122.259655)",2420 DWIGHT WAY,Berkeley,CA
21054621,VANDALISM,11/24/2021 12:00:00 AM,1899-12-31T11:49:00.000,VANDALISM,3,03/18/2022 12:00:00 AM,"2900 BLOCK RUSSELL ST
Berkeley, CA
(37.854483, -122.281952)",2900 BLOCK RUSSELL ST,Berkeley,CA
21044243,THEFT MISD. (UNDER $950),09/20/2021 12:00:00 AM,1899-12-31T17:20:00.000,LARCENY,1,03/18/2022 12:00:00 AM,"1400 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.870054, -122.284263)",1400 BLOCK UNIVERSITY AVE,Berkeley,CA
22011508,ASSAULT/BATTERY MISD.,03/12/2022 12:00:00 AM,1899-12-31T09:30:00.000,ASSAULT,6,03/18/2022 12:00:00 AM,"2124 KITTREDGE ST
Berkeley, CA
(37.86858, -122.267271)",2124 KITTREDGE ST,Berkeley,CA
21091152,BURGLARY AUTO,09/24/2021 12:00:00 AM,1899-12-31T08:45:00.000,BURGLARY - VEHICLE,5,03/18/2022 12:00:00 AM,"2500 BLOCK ELLSWORTH ST
Berkeley, CA
(37.864374, -122.262962)",2500 BLOCK ELLSWORTH ST,Berkeley,CA
22005683,DISTURBANCE,02/05/2022 12:00:00 AM,1899-12-31T10:50:00.000,DISORDERLY CONDUCT,6,03/18/2022 12:00:00 AM,"1000 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.868641, -122.29415)",1000 BLOCK UNIVERSITY AVE,Berkeley,CA
21055946,BRANDISHING,12/03/2021 12:00:00 AM,1899-12-31T10:30:00.000,WEAPONS OFFENSE,5,03/18/2022 12:00:00 AM,"1100 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.869067, -122.292043)",1100 BLOCK UNIVERSITY AVE,Berkeley,CA
21049467,FRAUD/FORGERY,10/26/2021 12:00:00 AM,1899-12-31T08:56:00.000,FRAUD,2,03/18/2022 12:00:00 AM,"1050 GILMAN ST
Berkeley, CA
(37.880312, -122.296641)",1050 GILMAN ST,Berkeley,CA
22004453,THEFT FELONY (OVER $950),01/29/2022 12:00:00 AM,1899-12-31T04:00:00.000,LARCENY,6,03/18/2022 12:00:00 AM,"1900 BLOCK YOSEMITE RD
Berkeley, CA
(37.896431, -122.278418)",1900 BLOCK YOSEMITE RD,Berkeley,CA
22090171,BURGLARY AUTO,02/03/2022 12:00:00 AM,1899-12-31T06:00:00.000,BURGLARY - VEHICLE,4,03/18/2022 12:00:00 AM,"1600 BLOCK SAN LORENZO AVE
Berkeley, CA
(37.892804, -122.285696)",1600 BLOCK SAN LORENZO AVE,Berkeley,CA
21057291,VEHICLE STOLEN,12/10/2021 12:00:00 AM,1899-12-31T13:40:00.000,MOTOR VEHICLE THEFT,5,03/18/2022 12:00:00 AM,"2800 BLOCK WEBSTER ST
Berkeley, CA
(37.855935, -122.250579)",2800 BLOCK WEBSTER ST,Berkeley,CA
21046949,THEFT FROM AUTO,10/11/2021 12:00:00 AM,1899-12-31T09:30:00.000,LARCENY - FROM VEHICLE,1,03/18/2022 12:00:00 AM,"1400 BLOCK SCENIC AVE
Berkeley, CA
(37.882706, -122.263356)",1400 BLOCK SCENIC AVE,Berkeley,CA
21055380,THEFT FROM AUTO,11/29/2021 12:00:00 AM,1899-12-31T18:00:00.000,LARCENY - FROM VEHICLE,1,03/18/2022 12:00:00 AM,"2500 BLOCK HILLEGASS AVE
Berkeley, CA
(37.865156, -122.256478)",2500 BLOCK HILLEGASS AVE,Berkeley,CA
22008776,THEFT MISD. (UNDER $950),02/24/2022 12:00:00 AM,1899-12-31T08:20:00.000,LARCENY,4,03/18/2022 12:00:00 AM,"2300 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.868714, -122.259189)",2300 BLOCK TELEGRAPH AVE,Berkeley,CA
21050323,BURGLARY RESIDENTIAL,10/30/2021 12:00:00 AM,1899-12-31T19:30:00.000,BURGLARY - RESIDENTIAL,6,03/18/2022 12:00:00 AM,"2000 BLOCK DURANT AVE
Berkeley, CA
(37.866426, -122.269762)",2000 BLOCK DURANT AVE,Berkeley,CA
21049581,VANDALISM,10/25/2021 12:00:00 AM,1899-12-31T00:01:00.000,VANDALISM,1,03/18/2022 12:00:00 AM,"2100 BLOCK HASTE ST
Berkeley, CA
(37.86487, -122.267543)",2100 BLOCK HASTE ST,Berkeley,CA
22010165,THEFT MISD. (UNDER $950),02/26/2022 12:00:00 AM,1899-12-31T14:33:00.000,LARCENY,6,03/18/2022 12:00:00 AM,"2300 BLOCK FULTON ST
Berkeley, CA
(37.867822, -122.266003)",2300 BLOCK FULTON ST,Berkeley,CA
21057900,DISTURBANCE,12/14/2021 12:00:00 AM,1899-12-31T17:00:00.000,DISORDERLY CONDUCT,2,03/18/2022 12:00:00 AM,"2900 BLOCK STANTON ST
Berkeley, CA
(37.854852, -122.280137)",2900 BLOCK STANTON ST,Berkeley,CA
21047180,THEFT FROM AUTO,10/12/2021 12:00:00 AM,1899-12-31T05:30:00.000,LARCENY - FROM VEHICLE,2,03/18/2022 12:00:00 AM,"2300 BLOCK SHATTUCK AVE
Berkeley, CA
(37.867157, -122.2678)",2300 BLOCK SHATTUCK AVE,Berkeley,CA
21054243,DISTURBANCE,11/22/2021 12:00:00 AM,1899-12-31T12:03:00.000,DISORDERLY CONDUCT,1,03/18/2022 12:00:00 AM,"2700 BLOCK DOHR ST
Berkeley, CA
(37.857694, -122.281628)",2700 BLOCK DOHR ST,Berkeley,CA
21047950,VANDALISM,10/17/2021 12:00:00 AM,1899-12-31T04:46:00.000,VANDALISM,0,03/18/2022 12:00:00 AM,"1700 BLOCK SAN PABLO AVE
Berkeley, CA
(37.87325, -122.293558)",1700 BLOCK SAN PABLO AVE,Berkeley,CA
21046026,DOMESTIC VIOLENCE,10/06/2021 12:00:00 AM,1899-12-31T05:11:00.000,FAMILY OFFENSE,3,03/18/2022 12:00:00 AM,"1800 BLOCK DERBY ST
Berkeley, CA
(37.859556, -122.273545)",1800 BLOCK DERBY ST,Berkeley,CA
22008709,BURGLARY RESIDENTIAL,02/23/2022 12:00:00 AM,1899-12-31T06:50:00.000,BURGLARY - RESIDENTIAL,3,03/18/2022 12:00:00 AM,"1600 BLOCK HARMON ST
Berkeley, CA
(37.849099, -122.275932)",1600 BLOCK HARMON ST,Berkeley,CA
22002102,THEFT FELONY (OVER $950),01/01/2022 12:00:00 AM,1899-12-31T00:01:00.000,LARCENY,6,03/18/2022 12:00:00 AM,"2400 BLOCK WARRING ST
Berkeley, CA
(37.867708, -122.250801)",2400 BLOCK WARRING ST,Berkeley,CA
22007386,MISSING ADULT,01/28/2022 12:00:00 AM,1899-12-31T09:00:00.000,MISSING PERSON,5,03/18/2022 12:00:00 AM,"1800 BLOCK DERBY ST
Berkeley, CA
(37.859556, -122.273545)",1800 BLOCK DERBY ST,Berkeley,CA
21044175,BURGLARY AUTO,09/25/2021 12:00:00 AM,1899-12-31T21:48:00.000,BURGLARY - VEHICLE,6,03/18/2022 12:00:00 AM,"2500 BLOCK DWIGHT WAY
Berkeley, CA
(37.865134, -122.258331)",2500 BLOCK DWIGHT WAY,Berkeley,CA
22090236,BURGLARY RESIDENTIAL,02/16/2022 12:00:00 AM,1899-12-31T21:00:00.000,BURGLARY - RESIDENTIAL,3,03/18/2022 12:00:00 AM,"600 BLOCK HILLDALE AVE
Berkeley, CA
(37.899985, -122.265733)",600 BLOCK HILLDALE AVE,Berkeley,CA
21056956,DOMESTIC VIOLENCE,12/08/2021 12:00:00 AM,1899-12-31T21:06:00.000,FAMILY OFFENSE,3,03/18/2022 12:00:00 AM,"1700 BLOCK WARD ST
Berkeley, CA
(37.858392, -122.275421)",1700 BLOCK WARD ST,Berkeley,CA
21091352,THEFT MISD. (UNDER $950),10/31/2021 12:00:00 AM,1899-12-31T13:00:00.000,LARCENY,0,03/18/2022 12:00:00 AM,"2100 BLOCK SHATTUCK AVE
Berkeley, CA
(37.871167, -122.268285)",2100 BLOCK SHATTUCK AVE,Berkeley,CA
22004683,MISSING JUVENILE,01/30/2022 12:00:00 AM,1899-12-31T01:43:00.000,MISSING PERSON,0,03/18/2022 12:00:00 AM,"2300 BLOCK MARIN AVE
Berkeley, CA
(37.893209, -122.267612)",2300 BLOCK MARIN AVE,Berkeley,CA
22006069,MISSING ADULT,02/07/2022 12:00:00 AM,1899-12-31T08:00:00.000,MISSING PERSON,1,03/18/2022 12:00:00 AM,"2001 DWIGHT WAY
Berkeley, CA
(37.863861, -122.26819)",2001 DWIGHT WAY,Berkeley,CA
21058668,THEFT FELONY (OVER $950),12/19/2021 12:00:00 AM,1899-12-31T07:25:00.000,LARCENY,0,03/18/2022 12:00:00 AM,"2000 BLOCK VINE ST
Berkeley, CA
(37.879921, -122.271646)",2000 BLOCK VINE ST,Berkeley,CA
22007098,BURGLARY COMMERCIAL,02/12/2022 12:00:00 AM,1899-12-31T16:00:00.000,BURGLARY - COMMERCIAL,6,03/18/2022 12:00:00 AM,"3000 BLOCK SAN PABLO AVE
Berkeley, CA
(37.851919, -122.286667)",3000 BLOCK SAN PABLO AVE,Berkeley,CA
21055862,ROBBERY,12/02/2021 12:00:00 AM,1899-12-31T19:13:00.000,ROBBERY,4,03/18/2022 12:00:00 AM,"1500 BLOCK FAIRVIEW ST
Berkeley, CA
(37.849747, -122.277907)",1500 BLOCK FAIRVIEW ST,Berkeley,CA
21055584,THEFT MISD. (UNDER $950),11/13/2021 12:00:00 AM,1899-12-31T00:00:00.000,LARCENY,6,03/18/2022 12:00:00 AM,"Berkeley, CA
(37.869058, -122.270455)",,Berkeley,CA
22007868,BRANDISHING,02/18/2022 12:00:00 AM,1899-12-31T12:25:00.000,WEAPONS OFFENSE,5,03/18/2022 12:00:00 AM,"2200 BLOCK SHATTUCK AVE
Berkeley, CA
(37.869363, -122.268028)",2200 BLOCK SHATTUCK AVE,Berkeley,CA
21045108,ASSAULT/BATTERY FEL.,10/01/2021 12:00:00 AM,1899-12-31T02:00:00.000,ASSAULT,5,03/18/2022 12:00:00 AM,"1900 BLOCK SACRAMENTO ST
Berkeley, CA
(37.871713, -122.282185)",1900 BLOCK SACRAMENTO ST,Berkeley,CA
22003818,NARCOTICS,01/25/2022 12:00:00 AM,1899-12-31T14:29:00.000,DRUG VIOLATION,2,03/18/2022 12:00:00 AM,"2500 BLOCK HASTE ST
Berkeley, CA
(37.866025, -122.258623)",2500 BLOCK HASTE ST,Berkeley,CA
22010068,VEHICLE STOLEN,03/03/2022 12:00:00 AM,1899-12-31T20:25:00.000,MOTOR VEHICLE THEFT,4,03/18/2022 12:00:00 AM,"1700 BLOCK SAN PABLO AVE
Berkeley, CA
(37.87325, -122.293558)",1700 BLOCK SAN PABLO AVE,Berkeley,CA
21048808,ASSAULT/BATTERY MISD.,10/22/2021 12:00:00 AM,1899-12-31T14:35:00.000,ASSAULT,5,03/18/2022 12:00:00 AM,"900 BLOCK DWIGHT WAY
Berkeley, CA
(37.860189, -122.294048)",900 BLOCK DWIGHT WAY,Berkeley,CA
22009870,BURGLARY AUTO,03/02/2022 12:00:00 AM,1899-12-31T14:00:00.000,BURGLARY - VEHICLE,3,03/18/2022 12:00:00 AM,"1200 BLOCK PARKER ST
Berkeley, CA
(37.859674, -122.286861)",1200 BLOCK PARKER ST,Berkeley,CA
21091159,THEFT MISD. (UNDER $950),09/23/2021 12:00:00 AM,1899-12-31T16:00:00.000,LARCENY,4,03/18/2022 12:00:00 AM,"1600 BLOCK SHATTUCK AVE
Berkeley, CA
(37.878113, -122.269114)",1600 BLOCK SHATTUCK AVE,Berkeley,CA
22009336,THEFT MISD. (UNDER $950),02/27/2022 12:00:00 AM,1899-12-31T17:28:00.000,LARCENY,0,03/18/2022 12:00:00 AM,"2600 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.862915, -122.258707)",2600 BLOCK TELEGRAPH AVE,Berkeley,CA
21091617,BURGLARY RESIDENTIAL,12/20/2021 12:00:00 AM,1899-12-31T06:58:00.000,BURGLARY - RESIDENTIAL,1,03/18/2022 12:00:00 AM,"1600 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.870652, -122.27958)",1600 BLOCK UNIVERSITY AVE,Berkeley,CA
22010191,THEFT MISD. (UNDER $950),03/04/2022 12:00:00 AM,1899-12-31T12:45:00.000,LARCENY,5,03/18/2022 12:00:00 AM,"2700 BLOCK RUSSELL ST
Berkeley, CA
(37.858518, -122.252653)",2700 BLOCK RUSSELL ST,Berkeley,CA
21057248,ASSAULT/BATTERY FEL.,12/09/2021 12:00:00 AM,1899-12-31T22:20:00.000,ASSAULT,4,03/18/2022 12:00:00 AM,"2300 BLOCK SHATTUCK AVE
Berkeley, CA
(37.867157, -122.2678)",2300 BLOCK SHATTUCK AVE,Berkeley,CA
